model,rank,feature,shap_value,feature_value
XGBoost-biophysical,1,cdr3_charge,1.1709461212158203,-0.816100001335144
XGBoost-biophysical,1,cdr3_charge,1.295774221420288,-0.9966999888420104
XGBoost-biophysical,1,cdr3_charge,1.245800495147705,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,1.2439942359924316,-3.996000051498413
XGBoost-biophysical,1,cdr3_charge,0.9598581790924072,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,1.4345309734344482,-3.9951000213623047
XGBoost-biophysical,1,cdr3_charge,-2.9000704288482666,3.000499963760376
XGBoost-biophysical,1,cdr3_charge,1.292438507080078,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,-2.9509055614471436,3.0917000770568848
XGBoost-biophysical,1,cdr3_charge,1.288616418838501,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,1.2914267778396606,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,-3.559387683868408,4.000800132751465
XGBoost-biophysical,1,cdr3_charge,-0.7450452446937561,2.000499963760376
XGBoost-biophysical,1,cdr3_charge,1.3631036281585691,-1.9067000150680544
XGBoost-biophysical,1,cdr3_charge,-3.206019639968872,4.182300090789795
XGBoost-biophysical,1,cdr3_charge,0.971533477306366,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,1.3950793743133545,-0.9975000023841858
XGBoost-biophysical,1,cdr3_charge,-2.5499355792999268,3.000499963760376
XGBoost-biophysical,1,cdr3_charge,1.2054920196533203,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,0.8313523530960083,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,-3.0668187141418457,3.000499963760376
XGBoost-biophysical,1,cdr3_charge,1.1527032852172852,0.0020000000949949
XGBoost-biophysical,1,cdr3_charge,-0.0212132446467876,2.0007998943328857
XGBoost-biophysical,1,cdr3_charge,-3.31112003326416,3.092600107192993
XGBoost-biophysical,1,cdr3_charge,-2.983981132507324,3.000499963760376
XGBoost-biophysical,1,cdr3_charge,0.6687400341033936,1.0916999578475952
XGBoost-biophysical,1,cdr3_charge,0.8446825742721558,1.000499963760376
XGBoost-biophysical,1,cdr3_charge,1.3526601791381836,-1.9972000122070312
XGBoost-biophysical,1,cdr3_charge,1.2404227256774902,-1.997599959373474
XGBoost-biophysical,1,cdr3_charge,1.366871953010559,-1.9972000122070312
XGBoost-biophysical,1,cdr3_charge,1.5040698051452637,-2.9958999156951904
XGBoost-biophysical,1,cdr3_charge,1.3012741804122925,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,-3.2557172775268555,3.182300090789795
XGBoost-biophysical,1,cdr3_charge,1.2329552173614502,0.0020000000949949
XGBoost-biophysical,1,cdr3_charge,1.3405816555023191,-0.9972000122070312
XGBoost-biophysical,1,cdr3_charge,0.6982872486114502,1.0916999578475952
XGBoost-biophysical,1,cdr3_charge,1.559800624847412,-2.9964001178741455
XGBoost-biophysical,1,cdr3_charge,1.386871576309204,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,-0.4716638922691345,2.0007998943328857
XGBoost-biophysical,1,cdr3_charge,0.9409746527671814,1.0008000135421753
XGBoost-biophysical,1,cdr3_charge,1.3838273286819458,-1.9972000122070312
XGBoost-biophysical,1,cdr3_charge,-3.212265729904175,3.001699924468994
XGBoost-biophysical,1,cdr3_charge,0.9940531253814696,1.0017000436782837
XGBoost-biophysical,1,cdr3_charge,1.1125848293304443,0.0917000025510788
XGBoost-biophysical,1,cdr3_charge,1.3551360368728638,-3.9955999851226807
XGBoost-biophysical,1,cdr3_charge,1.2809250354766846,-1.9983999729156496
XGBoost-biophysical,1,cdr3_charge,-3.457155227661133,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,1.0544328689575195,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,-3.433389186859131,3.091099977493286
XGBoost-biophysical,1,cdr3_charge,-2.6176319122314453,2.1826000213623047
XGBoost-biophysical,1,cdr3_charge,-3.1972053050994873,3.091399908065796
XGBoost-biophysical,1,cdr3_charge,1.075307846069336,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,-3.4231982231140137,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,-3.2252237796783447,3.0016000270843506
XGBoost-biophysical,1,cdr3_charge,-3.430777072906494,3.1826000213623047
XGBoost-biophysical,1,cdr3_charge,-0.373109757900238,1.0924999713897705
XGBoost-biophysical,1,cdr3_charge,1.2324004173278809,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,1.296113133430481,0.0007999999797903
XGBoost-biophysical,1,cdr3_charge,-3.543390989303589,4.000500202178955
XGBoost-biophysical,1,cdr3_charge,1.430016279220581,-0.9983999729156494
XGBoost-biophysical,1,cdr3_charge,-3.027569532394409,3.0007998943328857
XGBoost-biophysical,1,cdr3_charge,-2.257079601287842,3.0007998943328857
XGBoost-biophysical,1,cdr3_charge,-0.4790715873241424,2.000499963760376
XGBoost-biophysical,1,cdr3_charge,1.210339903831482,0.0015999999595806
XGBoost-biophysical,1,cdr3_charge,1.1747885942459106,0.0007999999797903
