model,true_label,pred_prob,shap_cdr3_length,shap_cdr3_pi,shap_cdr3_charge,shap_cdr3_hydrophobicity,shap_cdr3_aromaticity,shap_cdr3_instability,shap_cdr3_frac_charged,shap_cdr3_frac_hydrophobic,shap_cdr3_D,shap_cdr3_E,shap_cdr3_R,shap_cdr3_K,shap_cdr3_H,shap_cdr3_W,shap_cdr3_Y,shap_cdr3_F,shap_cdr3_G,shap_cdr3_P,shap_cdr3_C,shap_vh_length,shap_vh_cdr3_length_ratio,shap_vh_charge,shap_vh_hydrophobicity,fval_cdr3_length,fval_cdr3_pi,fval_cdr3_charge,fval_cdr3_hydrophobicity,fval_cdr3_aromaticity,fval_cdr3_instability,fval_cdr3_frac_charged,fval_cdr3_frac_hydrophobic,fval_cdr3_D,fval_cdr3_E,fval_cdr3_R,fval_cdr3_K,fval_cdr3_H,fval_cdr3_W,fval_cdr3_Y,fval_cdr3_F,fval_cdr3_G,fval_cdr3_P,fval_cdr3_C,fval_vh_length,fval_vh_cdr3_length_ratio,fval_vh_charge,fval_vh_hydrophobicity
XGBoost-biophysical,1,,0.0144669404253363,0.5847859382629395,1.2967689037322998,-0.3839610815048218,0.0961199104785919,0.4917381405830383,0.0117163294926285,0.0017696835566312,0.0282667521387338,0.045760303735733,0.0684179216623306,-0.0083606857806444,0.0016159192891791,-0.0603999271988868,-0.0454860478639602,0.0027655181474983,0.0433636866509914,0.0137431332841515,0.0,-0.0874006301164627,0.1888127923011779,0.6630244255065918,1.8249765634536743,13.0,3.5989999771118164,-2.9964001178741455,-1.3768999576568604,0.2308000028133392,80.36900329589844,0.3846000134944916,0.2308000028133392,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,119.0,9.153800010681152,-1.9884999990463257,-0.4034000039100647
XGBoost-biophysical,0,,-0.0234691482037305,-1.2295840978622437,-3.4429244995117188,-0.7766003608703613,0.047033853828907,-0.2332279235124588,-0.4121600389480591,-0.0121434982866048,0.0150305498391389,-0.0073798508383333,-0.1254124492406845,0.0108561385422945,0.0010347415227442,-0.3400027155876159,0.0687121078372001,0.0049307085573673,-0.0202601887285709,0.003405945841223,0.0,0.0381789207458496,-0.3245899379253387,-1.0071159601211548,0.2599391937255859,18.0,12.508000373840332,5.000100135803223,-1.7777999639511108,0.2222000062465667,39.422000885009766,0.3889000117778778,0.2777999937534332,1.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,124.0,6.888899803161621,6.0065999031066895,-0.366100013256073
XGBoost-biophysical,1,,0.0155346821993589,0.4382399022579193,1.1902765035629272,-0.1222255304455757,-0.4176972508430481,-0.1476123034954071,0.1029333919286727,-0.0846795365214347,0.028093272820115,-0.01325558219105,0.0788581222295761,-0.0009103834745474,-0.0015252566663548,-0.0897895619273185,0.0239875875413417,-0.0127286361530423,-0.0587808638811111,0.0040779304690659,0.0,-0.0249325446784496,0.002582280896604,0.3199343681335449,-0.161084309220314,15.0,5.98199987411499,0.0007999999797903,-0.3332999944686889,0.4000000059604645,45.30699920654297,0.1333000063896179,0.4000000059604645,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,121.0,8.066699981689453,1.007200002670288,-0.1635999977588653
XGBoost-biophysical,0,,-0.0088807372376322,-1.2688299417495728,-2.80924391746521,-0.2619543075561523,0.0384511537849903,-0.154396578669548,-0.6431068181991577,-0.010576388798654,-0.0164946224540472,-0.0063642133027315,-0.321692407131195,0.0117776822298765,0.0053337467834353,-0.1812412589788437,-0.0677637606859207,0.0070303543470799,-0.0711629688739776,0.0058490242809057,0.0,-0.0599757321178913,0.010114706121385,-0.4114952981472015,-0.2812910377979278,14.0,12.211000442504885,3.000499963760376,-0.9857000112533568,0.2143000066280365,61.58599853515625,0.3571000099182129,0.2856999933719635,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,120.0,8.571399688720703,4.006899833679199,-0.2266999930143356
XGBoost-biophysical,1,,-0.00532793905586,0.5894165635108948,1.3179274797439575,-0.4435440897941589,-0.1419092267751693,0.6247301697731018,0.2030568569898605,-0.0117614297196269,0.0128617212176322,-0.0206814389675855,0.1016005650162696,-0.0068323533050715,0.0014573873486369,-0.0613308474421501,0.0771153196692466,0.0047130547463893,0.0751836970448494,0.0320556089282035,0.0,-0.0707714408636093,0.0615698546171188,0.7496249675750732,1.5099072456359863,15.0,3.561000108718872,-2.996799945831299,-1.1866999864578247,0.3332999944686889,83.8270034790039,0.3332999944686889,0.2000000029802322,4.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,121.0,8.066699981689453,-1.9908000230789185,-0.3768999874591827
XGBoost-biophysical,0,,-0.0065398262813687,-1.008553981781006,-2.931666851043701,-0.345002681016922,-0.1706485450267791,1.390993595123291,-0.7043774127960205,-0.0208780262619256,-0.006701233331114,-0.0053087403066456,-0.2038729935884475,0.0250535700470209,-0.0004706929903477,-0.2161512970924377,-0.003963238094002,0.0035117727238684,-0.0320684053003788,0.0019648156594485,0.0,-0.0387487933039665,0.0660589933395385,-0.8381210565567017,-0.3027422726154327,15.0,12.503999710083008,4.000500202178955,-1.440000057220459,0.2666999995708465,96.33300018310548,0.4000000059604645,0.2666999995708465,1.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,121.0,8.066699981689453,5.006899833679199,-0.2892999947071075
XGBoost-biophysical,1,,0.0005188245559111,0.3042436838150024,1.2700974941253662,-0.1006459295749664,0.1067666336894035,0.0962458327412605,-0.076565034687519,0.0677557811141014,-0.0656281635165214,0.0007377924048341,0.0041270377114415,-0.0068901851773262,-0.0002217427245341,0.179902121424675,-0.0304853040724992,0.0254309270530939,0.0739602521061897,0.0038481298834085,0.0,-0.0489775650203228,0.1045591756701469,0.2072532176971435,0.030260669067502,14.0,6.11899995803833,0.0015999999595806,-0.7857000231742859,0.2143000066280365,61.58599853515625,0.2856999933719635,0.3571000099182129,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,120.0,8.571399688720703,1.0080000162124634,-0.2032999992370605
XGBoost-biophysical,0,,-0.0008760613854974,-0.4832316935062408,-0.6033169031143188,0.1629693657159805,-0.201945960521698,-0.149276003241539,-0.0189361087977886,0.0572488084435462,0.0026192590594291,-0.0036983792670071,-0.0310778897255659,0.0203459449112415,0.0017831749282777,-0.3806917369365692,-0.0238176044076681,0.0017941540572792,0.0839128866791725,0.0273119173943996,0.0,-0.0636652559041976,0.0882779881358146,-0.2391854077577591,-0.1301170289516449,14.0,11.335000038146973,2.000499963760376,-0.5570999979972839,0.2856999933719635,47.82899856567383,0.2856999933719635,0.428600013256073,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,120.0,8.571399688720703,3.0069000720977783,-0.1766999959945678
XGBoost-biophysical,0,,-0.0240641850978136,-0.4205218553543091,-2.9690074920654297,-0.5853392481803894,0.082750916481018,-0.2240990996360778,-0.40097776055336,0.0003679518122226,0.0222762003540992,-0.0074500762857496,0.0231938082724809,0.0109037822112441,-0.02448027767241,-0.2520093023777008,0.0053719603456556,0.0031984525267034,-0.0380169413983821,0.0257468316704034,0.0,-0.0014302982017397,-0.5466746687889099,-0.8613234758377075,0.3753811717033386,18.0,11.335000038146973,2.273200035095215,-1.2166999578475952,0.2222000062465667,39.422000885009766,0.3889000117778778,0.3332999944686889,1.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,123.0,6.8333001136779785,4.3678998947143555,-0.3625999987125397
XGBoost-biophysical,1,,-0.0735860541462898,0.3292779922485351,1.0908730030059814,0.0089355492964386,0.0109560713171958,-0.0926994383335113,0.0837619081139564,-0.0529967062175273,0.0422795452177524,0.0363006815314292,0.0015428625047206,0.0014327137032523,0.0003878806019201,-0.6472632884979248,-0.0121545437723398,0.0051815318875014,-0.0450860299170017,0.1054866537451744,0.0,0.0199080072343349,-0.2221885472536087,0.0530552677810192,-0.1519803553819656,18.0,6.171000003814697,0.0020000000949949,-0.5,0.2777999937534332,39.422000885009766,0.2222000062465667,0.3889000117778778,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,124.0,6.888899803161621,1.0082999467849731,-0.1668999940156936
XGBoost-biophysical,1,,0.0312673300504684,0.511655330657959,1.171994686126709,-0.0551516972482204,0.2049966901540756,-0.0942477211356163,0.1157683581113815,-0.0006208335980772,0.0045511103235185,-0.0047279996797442,0.0529914163053035,-0.0042208600789308,0.0022443125490099,-0.1301426887512207,0.0005661717732436,0.0049826689064502,0.0193115882575511,0.0478007905185222,0.0,-0.06609358638525,0.0839446261525154,0.0033748198766261,-0.8408309817314148,13.0,5.98199987411499,0.0007999999797903,-0.1154000014066696,0.2308000028133392,50.737998962402344,0.1537999957799911,0.3846000134944916,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,119.0,9.153800010681152,1.007099986076355,-0.1108999997377395
XGBoost-biophysical,0,,-0.0036135339178144,-1.2325935363769531,-3.229614734649658,-0.5223836898803711,0.1317957639694214,-0.200267493724823,0.0897709652781486,-0.0377286560833454,0.0126327611505985,-0.007243687286973,-0.1968099772930145,0.0285342372953891,-0.0214050244539976,-0.1958199739456176,-0.0043910359963774,0.0039731319993734,-0.0209637768566608,0.0161971598863601,0.0,-0.0634089708328247,0.0564022734761238,-0.7674771547317505,-0.0453291647136211,15.0,12.211000442504885,3.182300090789795,-1.273300051689148,0.2000000029802322,45.30699920654297,0.4666999876499176,0.2666999995708465,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,121.0,8.066699981689453,4.188700199127197,-0.2685999870300293
XGBoost-biophysical,1,,-0.0074164089746773,0.4979929029941559,1.3013088703155518,-0.3661996126174927,-0.0489278025925159,-0.234553575515747,-0.1215015649795532,-0.0502150654792785,-0.0931576862931251,0.0444069132208824,0.0509419664740562,-0.0047001140192151,0.0024877656251192,0.0281070880591869,0.0066622332669794,0.000827885698527,0.0698869377374649,-0.0356351397931575,0.0,-0.0470614992082119,0.0713608562946319,0.5564754009246826,0.0162841081619262,14.0,3.7730000019073486,-1.9972000122070312,-0.864300012588501,0.2143000066280365,47.82899856567383,0.2856999933719635,0.2856999933719635,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,120.0,8.571399688720703,-0.9908999800682068,-0.1983000040054321
XGBoost-biophysical,1,,0.0110225891694426,0.3045522272586822,1.130810260772705,-0.2157623767852783,0.1936456859111786,-0.0940774455666542,0.1035072430968284,0.2535472810268402,0.0177875384688377,0.0087193259969353,0.0250387713313102,-0.0002347394474782,-0.0026865261606872,-0.354684978723526,0.0193008743226528,0.001904290751554,0.0311123579740524,-0.0021537439897656,0.0,-0.0075392220169305,0.0325504764914512,0.2306599617004394,-0.1684541702270507,16.0,6.171000003814697,0.0020000000949949,-0.4187000095844269,0.25,43.099998474121094,0.25,0.5,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,122.0,7.625,1.0082999467849731,-0.1508000046014785
XGBoost-biophysical,0,,-0.0050748968496918,-1.2991559505462646,-3.5047688484191895,0.03705670312047,0.2146394401788711,-0.2853453755378723,-0.6104373335838318,0.0031959689222276,0.0079304873943328,-0.011829319410026,-0.2528293430805206,0.0222597923129796,0.0031103559304028,0.2282914966344833,0.0052120340988039,0.0056875557638704,-0.004525102674961,0.0363567434251308,0.0,-0.0168341044336557,0.0409784689545631,-0.6500502228736877,-0.210756167769432,16.0,12.503999710083008,4.000500202178955,-0.8187999725341797,0.1875,43.099998474121094,0.375,0.375,1.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,122.0,7.625,5.006899833679199,-0.2171999961137771
XGBoost-biophysical,0,,-0.0094401305541396,0.2188496440649032,1.1027748584747314,-0.8854585886001587,-0.3677054345607757,-0.1319002956151962,-0.010405977256596,-0.083392821252346,-0.0640218555927276,-0.007093003951013,-0.0609438642859458,-0.0117961447685956,-0.0003487954381853,-0.6787382364273071,-0.0502655878663063,0.0063047595322132,-0.0089828874915838,0.0545365735888481,0.0,-0.1006953120231628,0.046564232558012,-0.1685231477022171,1.2930935621261597,15.0,6.11899995803833,0.0015999999595806,-1.4867000579833984,0.3332999944686889,58.14699935913086,0.2666999995708465,0.3332999944686889,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,121.0,8.066699981689453,1.0094000101089478,-0.4330999851226806
XGBoost-biophysical,1,,-0.0189669895917177,-0.2196534126996994,0.8672877550125122,0.5132477879524231,0.2716379463672638,0.0196561776101589,0.1594761162996292,0.23121078312397,0.015978418290615,-0.0070450706407427,0.0627738237380981,0.0101337656378746,0.0041582225821912,-0.1736401617527008,0.0173405855894088,-0.0082111489027738,-0.0122124878689646,0.1231313049793243,0.0,0.0091015230864286,-0.126551479101181,-0.3163086175918579,-0.1951131075620651,17.0,9.25,1.0914000272750854,0.5,0.2353000044822693,41.15299987792969,0.2353000044822693,0.5293999910354614,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,123.0,7.235300064086914,2.097399950027466,-0.1569000035524368
XGBoost-biophysical,0,,0.0013872800627723,-0.3644567131996155,-0.4034238159656524,0.0333513356745243,-0.52711021900177,-0.149116963148117,-0.084560289978981,-0.0240986123681068,-0.0004011585842818,-0.006540139671415,0.1156059727072715,0.0575348660349845,0.0028435182757675,-0.2842493951320648,0.0058395182713866,0.0065170330926775,-0.0531026721000671,0.0197295807301998,0.0,-0.0617370083928108,0.0700332596898078,-0.0663302168250083,-0.2697363793849945,14.0,10.494000434875488,2.000200033187866,-0.6571000218391418,0.428600013256073,47.82899856567383,0.2856999933719635,0.3571000099182129,1.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,120.0,8.571399688720703,3.0065999031066895,-0.1882999986410141
XGBoost-biophysical,1,,-0.0077385404147207,0.4410038590431213,1.225337028503418,0.1891916990280151,0.1608797907829284,0.0103582022711634,0.0988065600395202,0.0181768890470266,0.028374696150422,0.0401124991476535,0.0825636237859726,-0.0005999193526804,-0.0032941200770437,-0.0857423245906829,-0.0204700231552124,0.0005526472814381,0.2774994373321533,-0.1110824272036552,0.0,-0.0448786504566669,-0.2560725808143616,-0.5761101841926575,-0.0340361669659614,16.0,4.083000183105469,-0.9980000257492064,-0.0812999978661537,0.1875,43.099998474121094,0.1875,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,121.0,7.5625,1.0966999530792236,-0.1983000040054321
XGBoost-biophysical,0,,-0.0254034250974655,-1.2975082397460938,-3.571164608001709,-0.9004052877426147,0.3466776311397552,-0.2061672806739807,-0.3851775825023651,0.0243276432156562,0.0332670100033283,-0.0109235662966966,-0.1649599224328994,-0.0036894879303872,0.0017916484503075,0.2053787559270858,-0.0528884194791317,0.0042565767653286,0.031882394105196,-0.0927382409572601,0.0,0.0432961918413639,-0.342014342546463,-0.948919117450714,0.3106424212455749,18.0,12.800999641418455,5.000800132751465,-1.6555999517440796,0.166700005531311,39.422000885009766,0.3889000117778778,0.3332999944686889,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,124.0,6.888899803161621,6.007199764251709,-0.3483999967575073
XGBoost-biophysical,1,,0.0471045784652233,0.4660757482051849,1.1133466958999634,0.1115331202745437,-0.3169330656528473,-0.0671475678682327,0.0775329917669296,0.1843408048152923,0.0153656071051955,-0.0011347967665642,0.0690791308879852,-0.0022996156476438,0.002308215945959,-0.1230176612734794,-0.0303862541913986,0.003982757218182,0.0624494515359401,-0.0604342296719551,0.0,-0.0870209485292434,0.1881156414747238,-0.0879861116409301,-0.6501398682594299,13.0,5.98199987411499,0.0007999999797903,-0.1768999993801117,0.3077000081539154,50.737998962402344,0.1537999957799911,0.5385000109672546,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,119.0,9.153800010681152,1.007099986076355,-0.1176000013947486
XGBoost-biophysical,1,,-0.0084360260516405,0.5855042934417725,1.3791879415512085,0.0934020951390266,0.0482505485415458,-0.1944988220930099,-0.0232268366962671,-0.1288985908031463,-0.026189312338829,-0.018666572868824,0.0727655440568924,-0.0012395500671118,0.0013293558731675,-0.4998771250247955,-0.0578074567019939,0.009494231082499,-0.0012599388137459,-0.0716296657919883,0.0,-0.0350757651031017,0.0556777156889438,0.7819191217422485,0.8305596113204956,15.0,3.997999906539917,-0.9983999729156494,-0.5400000214576721,0.2666999995708465,58.14699935913086,0.2000000029802322,0.4666999876499176,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,121.0,8.066699981689453,0.0076000001281499,-0.2967000007629394
XGBoost-biophysical,1,,-0.0524482540786266,0.4101093709468841,1.2853693962097168,-0.049990564584732,0.8879993557929993,-0.1794160306453704,-0.0482382141053676,0.019251026213169,-0.0340425483882427,0.0924406126141548,0.0447513684630394,0.0205813441425561,0.0015399773837998,0.1572133004665374,-0.0058832862414419,0.0162625815719366,0.0536036901175975,-0.1190327778458595,0.0,0.0535768158733844,-0.216492161154747,0.5082243084907532,0.0354456603527069,18.0,4.309999942779541,-0.9975000023841858,-0.7444000244140625,0.1111000031232833,50.12200164794922,0.2777999937534332,0.3332999944686889,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,124.0,6.888899803161621,0.0087999999523162,-0.2023999989032745
XGBoost-biophysical,0,,-0.0435812175273895,0.4255021214485168,1.2583253383636477,0.1343316733837127,0.2692472636699676,0.0444736927747726,0.0378708690404892,-0.059186965227127,0.0051706596277654,0.015343390405178,0.0437360666692256,-0.0072427080012857,-0.0005582164740189,0.1962717622518539,-0.0007419177563861,-0.0027394662611186,0.0158218890428543,-0.0271899569779634,0.0,-0.0683018565177917,0.0183893498033285,0.4593154191970825,-1.7681113481521606,15.0,4.083000183105469,-0.9980000257492064,0.2000000029802322,0.1333000063896179,45.30699920654297,0.2000000029802322,0.4666999876499176,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,121.0,8.066699981689453,0.0082999998703598,-0.0719000026583671
XGBoost-biophysical,0,,-0.0083799101412296,-0.4873115718364715,0.8836237788200378,-0.1090193018317222,-0.8680842518806458,-0.1083507314324379,0.138143852353096,-0.0538431070744991,0.0290688145905733,-0.0080577498301863,-0.0326434485614299,-0.0011007351567968,0.0015682656085118,-0.2379863411188125,0.0084902849048376,-0.041480652987957,-0.0485298223793506,-0.0579115822911262,0.0,-0.0207399073988199,0.0018423367291688,-0.1651885956525802,0.2276420593261718,16.0,10.098999977111816,1.0008000135421753,-0.8438000082969666,0.4375,43.099998474121094,0.1875,0.375,1.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,122.0,7.625,2.007200002670288,-0.2205000072717666
XGBoost-biophysical,0,,-0.0245970599353313,-1.2962315082550049,-3.569126605987549,-0.6534937024116516,0.4025846123695373,-0.2391564548015594,-0.0073255933821201,-0.0122835952788591,0.0211398638784885,-0.0123765226453542,-0.1205959916114807,0.0107329301536083,0.0023590708151459,-0.2132031321525573,0.0181510355323553,0.0028559025377035,0.0303848385810852,0.0020993999205529,0.0,0.0629693940281868,-0.2911660373210907,-0.8441068530082703,0.223119705915451,18.0,12.503999710083008,4.000500202178955,-1.4500000476837158,0.166700005531311,39.422000885009766,0.3332999944686889,0.2777999937534332,1.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,124.0,6.888899803161621,5.006899833679199,-0.3185000121593475
XGBoost-biophysical,1,,-0.0103350430727005,0.4083136618137359,1.3139556646347046,-0.1569471210241317,0.2209285646677017,-0.0833281129598617,0.0583885833621025,-0.0357649140059948,-0.0881481915712356,-0.004090707283467,0.0136250900104641,0.0001492915325798,1.9252300262451172e-05,0.1265231221914291,-0.0175655130296945,0.0186549872159957,-0.0154829546809196,0.0370814092457294,0.0,-0.0447884462773799,0.0311149079352617,0.3598802089691162,0.0440789014101028,15.0,6.11899995803833,0.0015999999595806,-0.9067000150680542,0.2000000029802322,45.30699920654297,0.2666999995708465,0.2000000029802322,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,121.0,8.066699981689453,1.0078999996185305,-0.209099993109703
XGBoost-biophysical,0,,0.0177637878805398,-0.6223946213722229,-0.861943244934082,0.0688483864068985,0.0415479019284248,-0.0550518818199634,-0.0400499105453491,-0.0887672007083892,0.011553980410099,-0.0021783825941383,-0.2683586776256561,-0.0110426731407642,0.0013409531675279,-0.5610042810440063,0.0058540739119052,0.0053913942538201,0.0777271762490272,-0.0071518337354063,0.0,-0.0648385733366012,0.0918024778366088,-0.5536191463470459,-0.2043438404798507,13.0,12.199000358581545,2.0007998943328857,-0.8154000043869019,0.2308000028133392,50.737998962402344,0.3077000081539154,0.3846000134944916,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,119.0,9.153800010681152,3.007200002670288,-0.2017000019550323
XGBoost-biophysical,0,,-0.0141333863139152,-0.4615675806999206,-1.4105753898620603,-0.1638261973857879,-0.1083084940910339,-0.008408710360527,0.0279835443943738,-0.2539897263050079,0.0097193019464612,-0.008798724040389,0.0259008910506963,-0.0115933939814567,-0.0279881209135055,0.388018399477005,0.0144578190520405,0.0189969204366207,-0.0481538549065589,0.0172497536987066,0.0,-0.0496681034564971,0.0319213755428791,-0.4507131576538086,-0.0698993429541587,15.0,11.335000038146973,2.091399908065796,-0.926699995994568,0.2666999995708465,58.14699935913086,0.3332999944686889,0.2000000029802322,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,121.0,8.066699981689453,3.0978000164031982,-0.225600004196167
XGBoost-biophysical,0,,-0.0080691007897257,-1.3000682592391968,-3.381354570388794,-0.2024682462215423,-0.2540797591209411,-0.2383904755115509,-0.7371571660041809,-0.0245695207267999,0.0188246499747037,-0.0132402451708912,-0.19327113032341,0.0016618062509223,0.0031181492377072,0.2165358811616897,-0.0008381714578717,-0.0269513167440891,-0.0114350002259016,0.0236520804464817,0.0,-0.0203570071607828,-0.147940844297409,-0.7810895442962646,-0.2244829684495926,17.0,12.222999572753906,4.000199794769287,-1.0353000164031982,0.2940999865531921,52.48199844360352,0.3528999984264374,0.2940999865531921,1.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,123.0,7.235300064086914,5.0065999031066895,-0.2520000040531158
XGBoost-biophysical,0,,-0.0040308469906449,-1.3070313930511477,-3.5075840950012207,-0.4184783101081848,0.1900361329317093,-0.1870756149291992,-0.7475940585136414,-0.0052284551784396,0.0120948199182748,-0.0135865118354558,-0.2628471851348877,0.0205994397401809,0.0034026689827442,0.2389951199293136,0.0049922820180654,0.0054833423346281,-0.0247233379632234,0.0131155708804726,0.0,-0.020458847284317,0.040735688060522,-0.6663997173309326,-0.0753106027841568,16.0,12.503999710083008,4.000500202178955,-1.2000000476837158,0.1875,55.13800048828125,0.375,0.25,1.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,122.0,7.625,5.006899833679199,-0.2671999931335449
XGBoost-biophysical,1,,-0.0006428193300962,0.6983327865600586,1.4989615678787231,-0.112049400806427,-0.2489932775497436,-0.0818684175610542,0.1231879964470863,-0.0902393907308578,0.0076083419844508,0.0388053953647613,0.1167741417884826,-0.0026187428738921,0.0002429536543786,-0.4177351295948028,-0.0386720672249794,0.0071640079841017,0.0105047076940536,0.0256532039493322,0.0,-0.0717024430632591,0.0281655192375183,1.0865883827209473,1.35973858833313,15.0,3.5989999771118164,-2.9964001178741455,-0.82669997215271,0.3332999944686889,58.14699935913086,0.3332999944686889,0.3332999944686889,3.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,121.0,8.066699981689453,-1.9880000352859497,-0.3512000143527984
XGBoost-biophysical,1,,-0.0085455318912863,0.0901113227009773,1.169939041137695,0.0309157613664865,0.127544954419136,-0.0909019336104393,-0.3603203892707824,0.0143912639468908,-0.0416345261037349,0.0184758994728326,-0.1509103029966354,-0.0026449151337146,0.0051039727404713,-0.0771694406867027,-0.0058448454365134,0.0035913332831114,-0.0723886787891388,-0.020618699491024,0.0,-0.0016445802757516,0.0101983565837144,-0.0947421416640281,1.1393847465515137,16.0,6.238999843597412,0.0027999999001622,-0.8687000274658203,0.25,43.099998474121094,0.375,0.3125,2.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,122.0,7.625,1.010699987411499,-0.3607000112533569
XGBoost-biophysical,0,,-0.0298977755010128,-1.2363704442977903,-3.4062681198120117,-0.8216475248336792,0.0066476208157837,-0.2555360198020935,-0.5451111793518066,-0.1718531399965286,0.0185283031314611,-0.010084168985486,-0.156920239329338,0.01461963634938,0.0020878151990473,0.1618341952562332,-0.0494277775287628,0.0087250005453825,-0.0217286944389343,0.0271988492459058,0.0,0.0484509021043777,-0.3095069825649261,-1.106148600578308,0.0712652280926704,18.0,12.508000373840332,5.000100135803223,-1.5,0.2222000062465667,50.12200164794922,0.3889000117778778,0.166700005531311,1.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,124.0,6.888899803161621,6.006400108337402,-0.3120999932289123
XGBoost-biophysical,0,,-0.0032004066742956,-0.5753549933433533,0.793925404548645,0.0840452909469604,-0.2862263023853302,-0.040536556392908,0.1345459073781967,0.0185710247606039,0.0110083632171154,-0.0078534837812185,-0.0576215460896492,-0.0025681192055344,0.0014664407353848,-0.1761073768138885,-0.0299267154186964,-0.0109471529722213,-0.0088072177022695,-0.0095345163717865,0.0,-0.0233862083405256,-0.0362091325223445,-0.2246304899454116,-0.8777050971984863,16.0,10.098999977111816,1.0008000135421753,-0.2062000036239624,0.3125,43.099998474121094,0.1875,0.4375,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,122.0,7.625,2.0071001052856445,-0.1230000033974647
XGBoost-biophysical,0,,-0.0059812101535499,-1.27577805519104,-3.191135883331299,-0.384304940700531,0.1914272159337997,-0.1782134473323822,-0.6316556930541992,-0.0049262782558798,-0.0113856075331568,-0.0088379122316837,-0.2896644473075866,0.0393610186874866,-0.0273632016032934,-0.229520097374916,-0.0145159559324383,0.0036388577427715,-0.0171508099883794,0.0318478271365165,0.0,-0.0096486425027251,0.0499346554279327,-0.81117844581604,-0.1212377175688743,16.0,12.211000442504885,3.182300090789795,-1.3688000440597534,0.1875,55.13800048828125,0.4375,0.375,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,122.0,7.625,4.188700199127197,-0.2892999947071075
XGBoost-biophysical,0,,-0.0904820710420608,0.6651622653007507,1.373418927192688,0.1565573066473007,-0.0260067991912364,-0.1694840043783188,0.0101789813488721,0.0641356408596038,-0.0247354730963706,0.0449597463011741,0.072299376130104,0.000991542940028,0.0005209683440625,-0.3702734410762787,-0.003302056575194,0.0092881890013813,0.0057707903906702,0.1539267897605896,0.0,0.0073410812765359,-0.2494425028562545,0.8636986613273621,-0.1503791809082031,18.0,3.7730000019073486,-1.9972000122070312,-0.2666999995708465,0.2777999937534332,50.12200164794922,0.2222000062465667,0.3889000117778778,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,124.0,6.888899803161621,-0.9908999800682068,-0.1331000030040741
